id,created_on,operation,property_type,place_name,place_with_parent_names,country_name,state_name,geonames_id,lat_lon,lat,lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url,description,title,image_thumbnail
3e4ced6c8a1e2a5d425fdd427271b03ecdaae125,10/2/2014,rent,store,Rosario,|Argentina|Santa Fe|Rosario|,Argentina,Santa Fe,3838574,"-32.943215,-60.656176",-32.943215,-60.656176,13000,ARS,14903.57,862.75,150,150,5.751666667,86.66666667,,2,400,http://www.properati.com.ar/iya5_alquiler_local_rosario_santiago_800,"Importante local comercial de 150 m2, compuesto de salón de ingreso y recepción amplios, dos privados, amplia sala de reuniones, kitchenette, dos baños y pequeño depósito. Muy buena ubicación, a metros de Córdoba y cercana a Bv. Oroño.Ideal Empresas / Consultorios.",Local alquiler,https://thumbs4.properati.com/9/TTxy_UBEOQLpuqZBlcYJE5Z-cWU=/trim/198x0/smart/filters:strip_icc()/properati-us-ar.s3-us-west-2.amazonaws.com/properties/884237/beba911fd8803e81f539ee12eca4411a-Rosario-20140609-00620.jpg
f81795007dcfb2633ef64040fde8dc695fb9f697,7/11/2014,rent,store,Rosario,|Argentina|Santa Fe|Rosario|,Argentina,Santa Fe,3838574,"-32.9491889,-60.6445215",-32.9491889,-60.6445215,5500,ARS,10618.11,614.67,57,57,10.78368421,96.49122807,,,,http://www.properati.com.ar/hfg8_alquiler_local_rosario,"CODIGO: 1345-LOC 1 - 15 ubicado en: San Juan 1487 -  Publicado por: CS INVERSIONES & DESARROLLOS INMOBILIARIOS . El precio es de ARS 5500. Local u oficina comercial - apto para ambos rubros. Excelente y estratégica ubicación: San Juan y casi esq. Paraguay, pleno centro de Rosario. Rodeado de instituciones varias y escolares. De aprox. 57 m2 cubiertos. 2 baños y kitchenette. Contactarse al tel.: 0341-152 -17 48 68   . Publicado a través de Mapaprop",LOCAL COMERCIAL - OFICINA - SE ALQUILA - EXCELENTE ZONA CENTRO. 57 m2 APROX.,"https://thumbs4.properati.com/4/XoxhVbDmg1z4EbMsgmvyN4kw-is=/trim/198x0/smart/filters:strip_icc()/maps.googleapis.com/maps/api/staticmap%3Fkey=AIzaSyCtB7aox9MJ3hCrd_u4KJ5N0v8syKusnaA&center=-32.9491889,-60.6445215&zoom=19&size=800x600&maptype=satellite&sensor=false"
876a9dd296a8a77437feadc0d92c0d6edc9f47b1,7/11/2014,rent,store,Rosario,|Argentina|Santa Fe|Rosario|,Argentina,Santa Fe,3838574,"-32.9491889,-60.6445215",-32.9491889,-60.6445215,5500,ARS,10618.11,614.67,57,57,10.78368421,96.49122807,,,,http://www.properati.com.ar/hfg5_alquiler_local_rosario,"CODIGO: 1345-LOC 1 - 12 ubicado en: San Juan 1487 -  Publicado por: CS INVERSIONES & DESARROLLOS INMOBILIARIOS . El precio es de ARS 5500. Local u oficina comercial - apto para ambos rubros. Excelente y estratégica ubicación: San Juan y casi esq. Paraguay, pleno centro de Rosario. Rodeado de instituciones varias y escolares. De aprox. 57 m2 cubiertos. 2 baños y kitchenette. Contactarse al tel.: 0341-152 -17 48 68   . Publicado a través de Mapaprop",LOCAL COMERCIAL - OFICINA - SE ALQUILA - EXCELENTE ZONA CENTRO. 57 m2 APROX.,"https://thumbs4.properati.com/4/XoxhVbDmg1z4EbMsgmvyN4kw-is=/trim/198x0/smart/filters:strip_icc()/maps.googleapis.com/maps/api/staticmap%3Fkey=AIzaSyCtB7aox9MJ3hCrd_u4KJ5N0v8syKusnaA&center=-32.9491889,-60.6445215&zoom=19&size=800x600&maptype=satellite&sensor=false"
658b73cee7c8d1961ee207c90b6398085fa0b39c,7/11/2014,rent,store,Rosario,|Argentina|Santa Fe|Rosario|,Argentina,Santa Fe,3838574,"-32.9491889,-60.6445215",-32.9491889,-60.6445215,5500,ARS,10618.11,614.67,57,57,10.78368421,96.49122807,,,,http://www.properati.com.ar/hfg3_alquiler_local_rosario,"CODIGO: 1345-LOC 1 - 10 ubicado en: San Juan 1487 -  Publicado por: CS INVERSIONES & DESARROLLOS INMOBILIARIOS . El precio es de ARS 5500. Local u oficina comercial - apto para ambos rubros. Excelente y estratégica ubicación: San Juan y casi esq. Paraguay, pleno centro de Rosario. Rodeado de instituciones varias y escolares. De aprox. 57 m2 cubiertos. 2 baños y kitchenette. Contactarse al tel.: 0341-152 -17 48 68   . Publicado a través de Mapaprop",LOCAL COMERCIAL - OFICINA - SE ALQUILA - EXCELENTE ZONA CENTRO. 57 m2 APROX.,"https://thumbs4.properati.com/4/XoxhVbDmg1z4EbMsgmvyN4kw-is=/trim/198x0/smart/filters:strip_icc()/maps.googleapis.com/maps/api/staticmap%3Fkey=AIzaSyCtB7aox9MJ3hCrd_u4KJ5N0v8syKusnaA&center=-32.9491889,-60.6445215&zoom=19&size=800x600&maptype=satellite&sensor=false"
3f1723008b98264a3816de883d0d6b147ad35986,7/11/2014,rent,store,Rosario,|Argentina|Santa Fe|Rosario|,Argentina,Santa Fe,3838574,"-32.9491889,-60.6445215",-32.9491889,-60.6445215,5500,ARS,10618.11,614.67,57,57,10.78368421,96.49122807,,,,http://www.properati.com.ar/hfg4_alquiler_local_rosario,"CODIGO: 1345-LOC 1 - 11 ubicado en: San Juan 1487 -  Publicado por: CS INVERSIONES & DESARROLLOS INMOBILIARIOS . El precio es de ARS 5500. Local u oficina comercial - apto para ambos rubros. Excelente y estratégica ubicación: San Juan y casi esq. Paraguay, pleno centro de Rosario. Rodeado de instituciones varias y escolares. De aprox. 57 m2 cubiertos. 2 baños y kitchenette. Contactarse al tel.: 0341-152 -17 48 68   . Publicado a través de Mapaprop",LOCAL COMERCIAL - OFICINA - SE ALQUILA - EXCELENTE ZONA CENTRO. 57 m2 APROX.,"https://thumbs4.properati.com/4/XoxhVbDmg1z4EbMsgmvyN4kw-is=/trim/198x0/smart/filters:strip_icc()/maps.googleapis.com/maps/api/staticmap%3Fkey=AIzaSyCtB7aox9MJ3hCrd_u4KJ5N0v8syKusnaA&center=-32.9491889,-60.6445215&zoom=19&size=800x600&maptype=satellite&sensor=false"
6f6d80b225780b60f577370212d46659d6684198,7/11/2014,rent,store,Rosario,|Argentina|Santa Fe|Rosario|,Argentina,Santa Fe,3838574,"-32.9491889,-60.6445215",-32.9491889,-60.6445215,5500,ARS,10618.11,614.67,57,57,10.78368421,96.49122807,,,,http://www.properati.com.ar/hfg7_alquiler_local_rosario,"CODIGO: 1345-LOC 1 - 14 ubicado en: San Juan 1487 -  Publicado por: CS INVERSIONES & DESARROLLOS INMOBILIARIOS . El precio es de ARS 5500. Local u oficina comercial - apto para ambos rubros. Excelente y estratégica ubicación: San Juan y casi esq. Paraguay, pleno centro de Rosario. Rodeado de instituciones varias y escolares. De aprox. 57 m2 cubiertos. 2 baños y kitchenette. Contactarse al tel.: 0341-152 -17 48 68   . Publicado a través de Mapaprop",LOCAL COMERCIAL - OFICINA - SE ALQUILA - EXCELENTE ZONA CENTRO. 57 m2 APROX.,"https://thumbs4.properati.com/4/XoxhVbDmg1z4EbMsgmvyN4kw-is=/trim/198x0/smart/filters:strip_icc()/maps.googleapis.com/maps/api/staticmap%3Fkey=AIzaSyCtB7aox9MJ3hCrd_u4KJ5N0v8syKusnaA&center=-32.9491889,-60.6445215&zoom=19&size=800x600&maptype=satellite&sensor=false"
02b75a90753778452429231f6dc670c36040d980,11/14/2014,rent,house,San Carlos de Bariloche,|Argentina|Río Negro|San Carlos de Bariloche|San Carlos de Bariloche|,Argentina,Río Negro,3837856,"-41.133701685,-71.6979217885",-41.13370169,-71.69792179,5000,ARS,9457.09,547.46,250,100,2.18984,50,,,,http://www.properati.com.ar/jlws_alquiler_casa_san-carlos-de-bariloche,CODIGO: 2492-01 ubicado en: avenida las victorias 110 -  Publicado por: HECTOR BUSTOS & ASOCIADOS. El precio es de ARS 5000. sdkgjasfjgklñasfjgjfkljaklñsf . Publicado a través de Mapaprop,Las victorias 100,"https://thumbs4.properati.com/7/9Vthd7dABdp9X3LMy9qqreSMPMM=/trim/198x0/smart/filters:strip_icc()/maps.googleapis.com/maps/api/staticmap%3Fkey=AIzaSyCtB7aox9MJ3hCrd_u4KJ5N0v8syKusnaA&center=-41.133701685,-71.6979217885&zoom=19&size=800x600&maptype=satellite&sensor=false"
1a16607b09388f546960244e2d2519a6024b37db,12/19/2014,rent,store,Cipolletti,|Argentina|Río Negro|Cipolletti|,Argentina,Río Negro,3861056,,,,4000,ARS,7606.13,440.31,30,30,14.677,133.3333333,,,,http://www.properati.com.ar/k2c4_alquiler_local_cipolletti," LOCALSE ALQUILA LOCAL COMERCIAL O COMO MONOAMBIENTE EN CIPOLLETTI. EXCELENTE LUGAR ESTRATÃ�GICO!! Se alquila en la ciudad de Cipolletti, monoambiente, para local comercial o vivienda unifamiliar, con su excelente ubicaciÃ³n!! Sobre la transitada calle Gonzalez Larrosa al 1244, a solo unos metros de Manuel Estrada, estratÃ©gica ubicaciÃ³n de venta!! La concurrida G. Larrosa es seleccionada por la mayoria de los transeÃºntes a la hora de regresar a sus hogares, lo cual es una ventaja para un local comercial, cualquiera fuere su rubro. El local esta apto para ser habilitado por Bromatologia. Cuenta con un ambiente de 30m2, subdividido en sala de atenciÃ³n/mostrador y cocina. Posee un baÃ±o completo, calefaccion, calefon y agua caliente. EXCELENTE OPORTUNIDAD PARA COMERCIANTES!!  Por consultas, reuniÃ³n y/o visitas contactarse con Lopez, Diego al telÃ©fono personal y guardia las 24 horas 0299 - 154061780.- diegolopez@   -  - EMAS HOUSE",LOCAL EN ALQUILER,https://thumbs4.properati.com/7/9kA4GMBA_bVtZY5hmHf-rXPG31Y=/trim/198x0/smart/filters:strip_icc()/www.amaira.com.ar/buscador/imagenes/EMA/EMA304_2.jpg
5ae122171ae5e1f839b96e46b72c743dcf295ad3,8/11/2014,rent,store,Concordia,|Argentina|Entre Ríos|Concordia|,Argentina,Entre Ríos,3435260,"-33.3022202,-66.3367976",-33.3022202,-66.3367976,10000,USD,172745,10000,35,35,285.7142857,285.7142857,,,,http://www.properati.com.ar/hyg6_alquiler_local_concordia,"LOCALLOCAL VIDRIADO A ESTRENAR DE 35 m2 EN ESQUINA ( A UNA CUADRA DE LA PEATONAL), CON BAÑO Y KICHENET -  - MAXIMILIANO SCHARN NEGOCIOS INMOBILIARIOS",LOCAL EN ALQUILER,https://thumbs4.properati.com/7/qVpATCXK2xjsBAuaC-YB5jADHKk=/trim/198x0/smart/filters:strip_icc()/www.amaira.com.ar/buscador/imagenes/SCH/SCH73_2.jpg%3F1461414821
9c5292abfc2454aa1e5b30600767b7e2bf7b314d,8/11/2014,rent,store,Concordia,|Argentina|Entre Ríos|Concordia|,Argentina,Entre Ríos,3435260,"-31.3955272,-58.0205444",-31.3955272,-58.0205444,12000,ARS,14634.09,847.15,130,130,6.516538462,92.30769231,,,,http://www.properati.com.ar/hyfl_alquiler_local_concordia,"LOCALLOCAL VIDRIADO A ESTRENAR EN ESQUINA DE A. DEL VALLE Y SAN LUIS, A UNA CUADRA DE LA PEATONAL.  CON KICHENET Y BAÑO. MAS DEPOSITO EN PLANTA ALTA DE 108 m2 -  - MAXIMILIANO SCHARN NEGOCIOS INMOBILIARIOS",LOCAL EN ALQUILER,https://thumbs4.properati.com/7/vBRnD8eJzPZqD6t6HA8Wps-NTeQ=/trim/198x0/smart/filters:strip_icc()/www.amaira.com.ar/buscador/imagenes/SCH/SCH51_2.jpg%3F1463503206
3922be5342235fa83a152191e35ca817ac3b0152,8/11/2014,rent,store,Concordia,|Argentina|Entre Ríos|Concordia|,Argentina,Entre Ríos,3435260,"-31.3975088,-58.0251492",-31.3975088,-58.0251492,5000,USD,86372.5,5000,80,80,62.5,62.5,,,,http://www.properati.com.ar/hyfj_alquiler_local_concordia,LOCALINMUEBLE APTO PARA OFICINA / CONSULTORIO / LOCAL COMERCIAL. DE 80M2 DE TRES HABITACIONES Y BAÑO. FRENTE A PLAZA ESPAÑA -  - MAXIMILIANO SCHARN NEGOCIOS INMOBILIARIOS,LOCAL EN ALQUILER,https://thumbs4.properati.com/7/rSthwFRR3y7qIMLIN9vPl-tf1WY=/trim/198x0/smart/filters:strip_icc()/www.amaira.com.ar/buscador/imagenes/SCH/SCH61_2.jpg%3F1462853687
95f563446613e21438475f694f1b6a228f530781,12/19/2014,rent,PH,Boca,|Argentina|Capital Federal|Boca|,Argentina,Capital Federal,3436004,"-34.6396751,-58.3626154",-34.6396751,-58.3626154,2500,ARS,2908.85,168.39,40,40,4.20975,62.5,1,2,,http://www.properati.com.ar/k292_alquiler_departamentos_boca_magallanes_800,"PH DE 2 AMBIENTES EN ALQUILER USO COMERCIAL CAMINITO LA BOCA DISTRITO DE LAS ARTESCAPITAL FEDERAL  PH de 2 amb. Zona Comercial, ""Caminito"". Buen estado. Primer piso por escalera. Luminoso y aireado. Contra frente. Compuesto por: dos habitaciones, cocina y baño. Sin expensas. Ideal para ""Artistas"". Se trata de dos hermosas habitaciones destinadas a actividades comerciales o bien para atelieres, dentro de un pintoresco y reciclado conventillo que se encuentra a tan solo 20 mts de ""Caminito"" y a 30 mts de la Vuelta de Rocha y Av. Pedro de Mendoza, zona turística por excelencia y se trata de una de las calles más recorridas por los turistas que visitan el histórico barrio de La Boca.  ¡SOLO USO COMERCIAL, NO PARA VIVIENDA!  SBI Propiedades    Av. Alte. Brown 875 - CABA -  - SBI SCOTTO BROKERS INMOBILIARIOS",PH EN ALQUILER,https://thumbs4.properati.com/1/hNjWxBX_bam-wgJnyOtrnXNzYoQ=/trim/198x0/smart/filters:strip_icc()/www.amaira.com.ar/buscador/imagenes/SBI/SBI146_2.jpg%3F1457976766
6051541ee2b7c1bc7f418778d3e16982fcdcb6f6,11/27/2014,rent,PH,Liniers,|Argentina|Capital Federal|Liniers|,Argentina,Capital Federal,3431333,"-34.64147,-58.516785",-34.64147,-58.516785,6000,ARS,12170.74,704.55,72,60,9.785416667,100,,4,,http://www.properati.com.ar/jut6_alquiler_ph_liniers_oliden_200,"Liniers - PH Tipo casa sal frente con entrada independiente, excelente zona a 2 cuadras de Av. Rivadavia.Posee Living Comedor, Cocina con Lavadero, 3 dormitorios, Baño Completo, Patio con parrilla. Oliden Al 200 Esquina Ibarrola, Liniers.",Ph alquiler,https://thumbs4.properati.com/6/z_mbMePSAAHjeun1545a7u5KKTI=/trim/198x0/smart/filters:strip_icc()/properati-us-ar.s3-us-west-2.amazonaws.com/properties/926394/9a67912717d29a48d8edcaf363cd8b4c-Patio.JPG
95946c98ccdd53a820665453160c3406cc4e878f,11/7/2014,rent,PH,Monserrat,|Argentina|Capital Federal|Monserrat|,Argentina,Capital Federal,3430570,"-34.6154230064,-58.4028847525",-34.61542301,-58.40288475,30000,ARS,35188.32,2037.01,150,150,13.58006667,200,,,,http://www.properati.com.ar/jdrw_alquiler_galpon_monserrat_saavedra_500,GAMA PROPIEDADES   GALPON  C/ ENTRADA DE CAMION   CON ENTRADA INDEPENDIENTE A A PRIMER PISO DE OFICINAS   SALA DE REUNION Y ESPACIO LIBRE   BAÑOS Y COCINA   400M2. CONSTRUIDOS  MAS TERRAZA -  - GAMA PROPIEDADES,PH EN ALQUILER,https://thumbs4.properati.com/4/Ha4lbukCdY-l7_5M2eo5xbm5iJ0=/trim/198x0/smart/filters:strip_icc()/www.amaira.com.ar/buscador/imagenes/GAM/GA15817_2.jpg%3F1459802308
30773e7b1b8ceb67d8e421ff3abe0ccb9b215b40,10/22/2014,rent,PH,Agronomía,|Argentina|Capital Federal|Agronomía|,Argentina,Capital Federal,3436487,"-34.5584868045,-58.5723839269",-34.5584868,-58.57238393,3800,ARS,7265.65,420.6,100,70,4.206,54.28571429,,,,http://www.properati.com.ar/j4ui_alquiler_ph_san-martin,CODIGO: 1092-Linch Pueyredon  alquiler ubicado en: Linch Pueyredon -  Publicado por: SPOLITA PROPIEDADES. El precio es de ARS 3800. Excelente ph fdotipo chalet 3 amb 2 dorm coc com living baño jardin al fte . Publicado a través de Mapaprop,Ph al fdo  3 amb tipo chalet jardin lav ,"https://thumbs4.properati.com/5/Ioc3qgmulMZgFHeU_TAfZknERI4=/trim/198x0/smart/filters:strip_icc()/maps.googleapis.com/maps/api/staticmap%3Fkey=AIzaSyCtB7aox9MJ3hCrd_u4KJ5N0v8syKusnaA&center=-34.5584868045,-58.5723839269&zoom=19&size=800x600&maptype=satellite&sensor=false"
b1ec581bae9088fc3db4d2d9f514b7a21f629d6d,1/9/2015,rent,PH,Villa Luro,|Argentina|Capital Federal|Villa Luro|,Argentina,Capital Federal,3427407,"-34.633333,-58.5",-34.633333,-58.5,5500,ARS,6305.36,365.01,73,54,5.000136986,101.8518519,,3,,http://www.properati.com.ar/kdj4_alquiler_ph_villa-luro_donizetti,con garace zona escolar,Ph alquiler,"https://thumbs4.properati.com/2/z_u9Gq3RzA9miU7RjinprOJddMU=/trim/198x0/smart/filters:strip_icc()/maps.googleapis.com/maps/api/staticmap%3Fkey=AIzaSyCtB7aox9MJ3hCrd_u4KJ5N0v8syKusnaA&center=-34.633333,-58.5&zoom=19&size=800x600&maptype=satellite&sensor=false"
1c7e97da09164f18cc076240829e4f209429211a,10/14/2014,rent,house,Palermo,|Argentina|Capital Federal|Palermo|,Argentina,Capital Federal,3430234,"-34.5985892201,-58.4190722019",-34.59858922,-58.4190722,15000,ARS,28880.89,1671.88,280,200,5.971,75,,,,http://www.properati.com.ar/j1hq_venta_casa_palermo,"CODIGO:  ubicado en: Jerónimo Salguero 1000 -  Publicado por: RR INMOBILIARIA-ARGENTINA. El precio es de ARS 15000. Apta uso comercial (consultorio, centro de estetica, hostel,etc.) Jeronimo Salguero 1000 - Palermo - Capital Federal Superficie Total: 280m2 Antiguedad: 50 anos/Refaccionada Dormitorios: 4, Banos: 2, Cocinas: 2 Terraza con pileta y barra. 1°Piso: Living con hogar a gas, espacio de escritorio y recepcion. Bano completo con banera, cocina equipada. Tres dormitorios (uno con balcon). Aire acondicionado frio-calor y paneles electricos.  2°Piso: Dos dormitorios con placares grandes, aire acondicionado y ventilador. Un ambiente con parrilla (antes se usaba como quincho). Bano con ducha y cocina equipada. . Publicado a través de Mapaprop",Casa 5 ambientes con pileta!,https://thumbs4.properati.com/6/7nXGVG_tVSYHUF3MoTSWtMRb0Po=/trim/198x0/smart/filters:strip_icc()/images.mapapropapp.com/mapaprop-images/photos/1633/67197/496651.jpg
b06e292b0f4122b936247a0537fbfa2ac6a2f20d,8/1/2014,rent,house,Balvanera,|Argentina|Capital Federal|Balvanera|,Argentina,Capital Federal,6693228,"-34.612190279,-58.403198396",-34.61219028,-58.4031984,40000,ARS,73087.02,4230.92,600,600,7.051533333,66.66666667,,7,,http://www.properati.com.ar/htgl_alquiler_casa_balvanera_saavedra_200,"VENTA CASA 12 AMBIENTES EN BALVANERA SAAVEDRA 250  Fax int. 0    Toda información y medidas provistas son aproximadas y deberán ratificarse con la documentación pertinente.  Los gastos expresados (expensas, ABL, etc..), refieren a la última información recabada y deberán confirmarse. -  - NUEVAS PROPIEDADES",CASA EN ALQUILER,https://thumbs4.properati.com/3/6oxSSNszz1LVjSRo4gvHlQ9rrQY=/trim/198x0/smart/filters:strip_icc()/www.amaira.com.ar/buscador/imagenes/NUE/NUE1704_2.jpg%3F1444885039
071b7edd781987ec088bbfd351aad7c7f109c7ca,9/3/2014,rent,house,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,Argentina,Capital Federal,3436109,"-34.6057005,-58.3779666",-34.6057005,-58.3779666,18000,ARS,32924.33,1905.95,350,300,5.445571429,60,,,,http://www.properati.com.ar/idtq_alquiler_casa_barrio-norte,CODIGO:  ubicado en: Rodríguez Peña 1100 -  Publicado por: RR INMOBILIARIA-ARGENTINA. El precio es de ARS 18000. Excelente Dúplex de 300m2.3 /4Dormit(suite) toilette 2 bños. Cochera Fija.Vig.24hs.Vista.Piso Alto.Tiene Parrilla propia.Balcón Terraza.  . Publicado a través de Mapaprop,Recoleta.Duplex.Cochera,https://thumbs4.properati.com/7/XJ_zWNGyrFpMPycVc6xo4I3Hyio=/trim/198x0/smart/filters:strip_icc()/images.mapapropapp.com/mapaprop-images/photos/1633/64878/473551.jpg
61f748a0b8e31d7a0a26400ebaa9451ee0d4c720,12/12/2014,rent,house,Villa Lugano,|Argentina|Capital Federal|Villa Lugano|,Argentina,Capital Federal,3427408,"-34.6938856,-58.4669816",-34.6938856,-58.4669816,6500,ARS,7451.7,431.37,303,125,1.423663366,52,,4,,http://www.properati.com.ar/k0b3_alquiler_casa_villa-lugano_ferre_6500,"--ALQUILADO--  Casa 3 o 4 amb en alquiler sobre terreno propio de 8,66 x 35 2 dorm amplios con estufa T/B y ventilador de techo, opción un 3 dormitorio, baño completo nuevo, cocina comedor y comedor diario, patio, lavadero parque con parrilla y pequeña piscina, cuarto para guardar herramientas, terraza, muy buen estado. Requisitos Garantía prop. de Cap. y 2 recibos de sueldos. Consulte por otras. ***** Acción Inmobiliaria***** ",Casa alquiler,https://thumbs4.properati.com/7/S_jVJEXw7s36_mXK9JTgCZtP3AE=/trim/198x0/smart/filters:strip_icc()/properati-us-ar.s3-us-west-2.amazonaws.com/properties/933519/f8061b586b8978f8ade68c43f5a525a1-20140920_124654.jpg
2a07484bec751cdfe11ed4d66965a8db29aec855,1/8/2015,rent,store,Capital Federal,|Argentina|Capital Federal|,Argentina,Capital Federal,3433955,"-34.602282,-58.3761509",-34.602282,-58.3761509,5000,ARS,5732.02,331.82,34,34,9.759411765,147.0588235,,2,1500,http://www.properati.com.ar/kczd_alquiler_local_capital-federal_lavalle_662,"alquilo local 34m en galería luxor,lavalle 662 local 15   ,2 vidrieras cortina eléctrica de seguridad  zona turística por exelencia. totalmente instalado e iluminado listo para abrir,en la galería mas bonita y moderna de lavalle y florida,alquiler 5000 pesos mas expensas y abl ,se solicita 1 garante,si no posee es cuestión de hablar.interesados llamar a Sergio  45843732   1551115681   8/1/15",Local alquiler,https://thumbs4.properati.com/6/takQtNSux3n7FwIJyP-RCXRhams=/trim/198x0/smart/filters:strip_icc()/properati-us-ar.s3-us-west-2.amazonaws.com/properties/949945/f81d777c6ec47ece662c2c67c23e096b-106.JPG
30a6877645bcd6365369c4f7d8dd4cc2ef346686,1/27/2015,rent,store,Capital Federal,|Argentina|Capital Federal|,Argentina,Capital Federal,3433955,"-34.622528,-58.4307416",-34.622528,-58.4307416,3700,ARS,7421.81,429.64,27,27,15.91259259,137.037037,,1,,http://www.properati.com.ar/kl4e_alquiler_local_capital-federal_doblas_500,"Dueño!!! Local comercial Joya!!! A nuevo SIN EXPENSASEXCELENTE LOCAL COMERCIAL a la calle TOTALMENTE REMODELADO! A NUEVO! JOYA!27 M2 CON POSIBILIDAD DE DUPLICAR CON ENTREPISO! SIN EXPENSASEn pleno corazon de Caballito!!!Multiples medios de transporte, alta circulacion vehicular y peatonal.Proximo a varios colegiosCerca de Alberdi, Av la Plata, Pedro Goyena Directorio Jose M Moreno!!!CONDICIONESALQUILER: $3.700 + 14% SEMESTRAL2 MESES DE DEPOSITOMES ADELANTADOGARANTE PROPIETARIO pref FAMILIAR DIRECTO Y/O CAPITAL FEDERALCONSULTAS A: LOCACION@YAHOO.COM.AR      Sr Daniel",Local alquiler,https://thumbs4.properati.com/8/p0Bt8V8udUE8ypuCWKyUC5ro1qI=/trim/198x0/smart/filters:strip_icc()/properati-us-ar.s3-us-west-2.amazonaws.com/properties/960494/9e208a20367ec984a3cc793113193dd4-image_1_.jpg
63c85f1bec3242055bf83e3f93ff4fa1208a4e39,1/10/2015,rent,store,Capital Federal,|Argentina|Capital Federal|,Argentina,Capital Federal,3433955,"-34.6032291,-58.3955202",-34.6032291,-58.3955202,5000,ARS,5732.02,331.82,34,34,9.759411765,147.0588235,,2,1500,http://www.properati.com.ar/ke3d_alquiler_local_capital-federal_lavalle_662,"alquilo local 34m en galería luxor  lavalle 662 loc 15,totalmente instalado,decorado e iluminado,habilitado varios rubros,listo para abrir,2 vidrieras,cortina de seguridad,super luminoso en la galería mas moderna de lavalle y florida zona turística por exelencia;alquiler pesos 5000 mas expensas y abl.el local esta a15m de la calle y se ve desde la misma,soy dueño directo,se alquila con garante ,sin garante es charlable .interesados llamar a Sergio 4584 3732  155111 5681",Local alquiler,https://thumbs4.properati.com/5/KvhE649frN3lnJnOJ9-5eyNwDhU=/trim/198x0/smart/filters:strip_icc()/properati-us-ar.s3-us-west-2.amazonaws.com/properties/951385/412345c069e9d36e9dabd8abfbdd8b04-216.JPG
7ff682a5855272504c2a5263461e79fdf4a3e5c3,12/19/2014,rent,store,Boca,|Argentina|Capital Federal|Boca|,Argentina,Capital Federal,3436004,"-34.6300208734,-58.3615066921",-34.63002087,-58.36150669,4000,ARS,7597.32,439.8,60,60,7.33,66.66666667,,,,http://www.properati.com.ar/k28p_alquiler_local_boca_necochea_700,"LOCALLOCAL COMERCIAL EN ALQUILER LA BOCA CAPITAL FEDERAL    Local muy amplio con vidriera, deposito y baÃ±o. Muy buen estado. Luminoso. Sin expensas. Persiana metÃ¡lica. 60 m2.  REQUISITOS: GARANTIA PROPIETARIA DE CAP. FED. + ACREDITACIÃ�N DE INGRESOS + UN MES DE ANTICIPO + UN MES DE DEPOSITO + COMISIÃ�N.    SBI Propiedades    sbiinmobiliaria@   -  - SBI SCOTTO BROKERS INMOBILIARIOS",LOCAL EN ALQUILER,https://thumbs4.properati.com/9/IOmEIrcmPLwDHoLSBWWtGtwhFQo=/trim/198x0/smart/filters:strip_icc()/www.amaira.com.ar/buscador/imagenes/SBI/SBI171_2.jpg
62685090e2df4533d2ae4d9cec62c2264d417c67,12/1/2014,rent,store,Boca,|Argentina|Capital Federal|Boca|,Argentina,Capital Federal,3436004,"-34.636912297,-58.3654413008",-34.6369123,-58.3654413,85000,ARS,164498.67,9522.63,1434,1434,6.640606695,59.27475593,,,,http://www.properati.com.ar/jw56_alquiler_local_boca_brandsen_900," LOCALPredio comercial de 1434 m2, sobre la calle Brandsen al 900, lindando con las vias del ferrocarril, generando una falsa esquina frente a la entrada principal del Estadio Alberto J. Armando, conocido popularmente como La Bombonera, del barrio de La Boca. Actualmente trata de un predio compuesto por espacios cubiertos y libres a modo de paseo, conservando la tipologia constructiva tipica del barrio de la Boca, lugar que fuese conocido bajo el nombre de -La Boca Tango, experiencia tematica-.  Entorno comercial y residencial, fuertemente influenciado por su cercania al estadio, donde predominan locales gastronomicos y de articulos regionales, orientados al publico turista habitual de la zona.  Cuenta con buenos accesos gracias a su cercania a las avenidas Regimiento de Patricios, Brown y Pedro de Mendoza, y a las AU Frondizi y Buenos Aires-La Plata, facilitando su comunicacion con zona sur.  Zonificacion E3 II: Equipamiento de 3er grado.  Las medidas son aproximadas y de carcater orientativo Los valores no incluyen IVA Comision inmobiliaria: 5  sobre el monto total del contrato, más IVA  ADRIAN MERCADO Division Locales 43439893 -  - ADRIáN MERCADO GESTIóN INMOBILIARIA",LOCAL EN ALQUILER,https://thumbs4.properati.com/7/JjABHBs_UH-I6nQGV3ott-SPCfg=/trim/198x0/smart/filters:strip_icc()/www.amaira.com.ar/buscador/imagenes/MER/MER2009_3.jpg
